title,lang,source_name,format,category,cefr_level,license,text
MOS0611012.txt,cs,merlin-cs,paragraph-level,learner,B1,CC BY-SA 4.0,"Každý člověk má mnoho kamaradů a dobrých známých. Ale co znamená skuteční přítel?
Je dobré prísloví v nouzi poznáš přítele. To znamená, že skuteční přítel pomužet vždycky pomůže svemu kamarádovi.
Během žívota se člověk seznámí s ryznými lidmi v škole, v práce, nebo na dovolené. S nekterými lídmi člověk komunikuje jen v práce, jiných zve do kavárny nebo zve je na navštěvu. Ale když člověk prosí o pomoci, tak muže dostat odmitnutí. Protože nekteří kamarádi nechtěji mít přatelům s problemy. Ale člověk často dostává pomoc jenom od nejakého známého. Pak člověk chápá, kdo je jeho skutečni přítel.
V svem žívotě jsem měla mnoho kamarádu ve škole a v práce, ale když jsme začinaly pracovat v ruzných místech, začinaly jsme komunikovat mín. Často byvalo, že mé starý kamarádky nechtěly mi pomahat, protože měly sve rodiny a svy problemy. Je takový život.
Myslím, že můj skutečný přítel je můj manžel. Je vždycky mi pomahá, deláme všechno spolu. Jsem si jístá, ze můj manžel bude se mnou vždycky, v štěstí a v neštěstí."
PHA0810004.txt,cs,merlin-cs,paragraph-level,learner,B1,CC BY-SA 4.0,"V dnešni době hodně se mluvi o přatelstvi. Ale na můj pohled přatelstvi v dnešni době trošku se změnilo. Dřive kdyz lide byli vetšinou na stejně životni urovni tak nikdo ne hledal v přatelstvi nijaku vyhodu. Muj nazor je takovy že v dnešni době většina lidi hleda přatela na ""urovně"", a když znamy nebo přitel se ocitne v těžke situace, tak neni takova snaha pomoc jako dřiv. To je můj nazor. Dřive lidi měli vic citu, žalosti, teď mi se zda žije každý vic zavřeny. Ne hazim všech do jednoho pytle, jsov lidi, kteři ochotni pomoct kdy koliv i komu koliv. A najvic samozreme přatele poznaš v nouze. Muže člověk řikat že je tvůj nejvetši přitel, ale když ho potřebuješ tak on nikde i naopak, nevíš o člověku nic, a v připadě nouzi on mezi prvnima. Hodně lidi z přatelstvi hleda vyhodu a to neni přatelstvi, to chamtivost. Když je člověky špatně, když potřebyje pomoc, tak teprve kolem něho sejdut přatele. Proto světove přislovi hlasi: ""V nouzi poznaš přitele."" To je svatá pravda."
1061_0120287.txt,de,merlin-de,paragraph-level,learner,A2,CC BY-SA 4.0,"Libe Silke,
 Wie geht es dir und deiner Familie? Uns geht es ganz gut.  Also in den nechste monate, am 25 Merz Du hast Geburstag. Wir schenken dir eigentlich eine Katze. Gib uns doch bitte einen Tipp! Vielleicht kannst du uns auch mal wieder für ein paar Tage besuchen. Mein Mann und ich arbeiten sehr viel. Unsere Familie gratulieren dich zum dienen Geburstag. Wir warten bei uns zu hause dein besuch.
Hoffentlich bis bald
Herzliche Grüße
M. Meier"
1091_0000003.txt,de,merlin-de,paragraph-level,learner,B1,CC BY-SA 4.0,"Liebe Julia.                               Stadt X .05.01.2012
ich habe eine FahrkarTe für einen Wochenendausflug für Paris gekauft.
Aber leider kann ich nichT nach Paris fahren. weil meine Tochter krank ist. 
Der FahrkarTeist für nächsTe MonTag am 16.01.2012. um 17 uhr.
ich wollTe dir Fragen. wenn du die FahrkarTe haben. möchTesT. bitte rufen mich an. 
Liebe Grüße"
123_FIJY1054.txt,en,icle500,document-level,learner,B2,CC0 1.0 (Public Domain),"The sound music of the american soap opera ""The Bold and the Beautiful"" starts and there is a quiet hour for otherwise so busy cashiers of the supermarkets. It's amazing how popular the series have become, not only in Finland but also in many other European countries .
The biggest part of the viewers of ""The Bold and the Beautiful"" consist of women: housewives, pensioners, ""carrier women"", teenagers, students, everybody watches it. Men as well, even though they don't easily admit it publicly. Some people even forbade their friends of calling them during their watching which has become a daily routine, others name their pets after the favourite characters .
""The Bold and the Beautiful"" has obviously been made cheaply and not all the actors and actresses are particularly talented, which doesn't seem to worry the faithful audience at all. There are without doubt hundreds of series like that in the world and the question is what makes us watch such rubbish?
Everybody knows that the economical situation in Europe is bad. There are in Finland 500 000 unemployed people, the population being 5 million this is quite a figure. People feel uncertain and are worried about the future. Everybody needs dreams and TV provides a safe way to escape from reality .
There has been a lot of discussion and debates about television's effects on rising crime rates recently. It has been claimed that people adapt violent behaviour models from TV. I think this is not the whole truth; a normal person doesn't go out and start shooting passers-by after watching some action film unless he or she suffers from a serious mental disorder. TV alone can't be responsible for such behaviour .
No matter how controversial sosiologists', psychologists' and other experts' statements about televisions harmful influence on people and especially on children may be, there are only few among them who are not ready to admit that watching TV can also be extremely useful and educational. Language students for example, can greatly benefit from watching foreign films and programmes that international television channels broadcast. Television is the only one of the mass media that is able to transmit information in such a colourful and lively way. Not everybody can afford to travel around the world but through the agency of television we can dive in the oceans, take part in safaris in Africa, not to mention moon trips. During Olympic Games and other important sports events livingrooms often change into an auditorium, which may cause disagreement in many families...
Recently a famous french singer Patricia Kaas gave a concert in Helsinki. Many disappointed admirers didn't get a ticket and to comfort those who left outside the star sang a couple of songs in television .
What ever our opinion of television and the quality of programmes is, it is good to remember that the tiny button that enables us to choose what to watch and when to watch exists. The old truth that a machine is a good servant but a lousy master goes with a television too ."
neljas osa (67824a51-cb21-4cbc-83e7-5449fe1c1226).txt,et,elle,document-level,learner,B1,CC BY 4.0,"Neljas osa.

Lugege väidet ja kirjutage, kas olete sellega nõus või mitte.
Esitage poolt-ja vastuargumente.
Töö pikkus peab olema umbes 120 sõna.

Väide: võõrkeelte oskamine aitab meid elus edasi.

Ma olen nõus selle vätega, et võõrkeelte oskamine aitab meid elus edasi.
Ma arvan, et praegu väga tähits teadma võõrkeeled.
Me peame õppida võõrkeeled, eriti eesti keelt, sellepäeast me elame Eestis.
Kuid paljudel inimestel, kes ei tööta, neid ei ole võimalus õppima võõrkeeled.
Keele kursused kallid, nendes on vaja maksma.

Võõrkeelte oskamine aitab meid suhtlema teised inimestega.
meil on võimalus sõita välismaale (Inglismaale või Prantsusemaale või edasi) ja seal me võime rääkida inglise keelt või prantsuse keelt.
See väga tore, kuidas inimesed võivad rääkida võõrkeelte.

Ma arvan, et võõrkeelte oskamine - see on meie tulevikut.
Ja me peame õpimma veel rohkem."
112_FIJO1005.txt,en,icle500,document-level,learner,B2,CC0 1.0 (Public Domain),"In Fedor Dostoyevski's novel ""Crime and punishment"" the main character, Razkolnikov, gets his punishment for the crime he has done in two different ways: before he turns himself in and gets senteced to prison, he gets a mental punishment, his own conscience is so bad, that he gets mentally ill .
Our culture, which is based on Christian religion, strongly believes in punishment. If the one, who has sinned, does not get his punishment in his earthly life, he will get it after his death. Justice will eventually be done. And justice is that the one, who is guilty, gets punished .
The society usually takes care of punishing criminals. The type and the degree of punishment depends on the crime that has been committed. What is considered as crime, and the degree of the crime depends on society. For example in China expressing an opinion might be so serious a crime, that it leads to a death sentence. In some states of the USA killing a person can lead to a death penalty: in Finland one can slaughter ten people, and get a ""life sentence"", which means twelve years of free accomodation on tax payers' expence .
In modern societies punishing criminals in various degrees is explained by society's obligation to protect its memebers. If one person threathens the life, peace, etc., and (especially) the capital of others, the society has an obligation to keep this person from harming the majority. Society either locks this person away for a while, to keep him from commiting more crimes, or puts him away permanently by executing him or sentencing him to prison for his life, or makes him pay in money for what he has done .
Punishment is also meant to be an example for other possible criminals. An executed murderer will certainly not go on killing innocent people, exept in horror movies, but he will not learn anything either. The alternative to death sentence is a life sentence, an imprisonment for the whole life, not for twelve years like in our country, and it costs money - tax payers' money - and if the criminal will not get out of the prison alive, what is the use of keeping him alive: he will never be a useful member of the society, anyway. In case of a massmurderer I would not believe that he would learn, and become a useful member of society ever: if a person is a massmurderer, there is certainly something wrong in his mind. In my opinion, the society has no obligation to keep this kind of a nuisance alive .
By setting an example to the society by punishing the criminals, the state administers are doing the same what parents are doing, when they punish their children: teaching. Parents, in principal, punish their children in order to teach them so, that they will be able to manage in the society when they grow up. They are punished (in theory) when they do something that could harm them or the others. For a while ago I read in the newspaper, that a young boy had been heard to explain that if the alarmsticker is torn out from a toy in a shop, it is easier to carry the toy out of the shop, i.e. to steal it. The policeman who was interviewed here said that it sounded like the boy's parents had taught him that. This policeman suspected, and I am afraid that he might be right, that parents do not teach their children properly, what is right and wrong. Also they do not set a good examples for their children. But neither does the society to its members .
Using death penalty as an example to threaten possible criminals, the society is also sort of legalizing murder. If the society has the right to kill people, why would not an individual person have the same right?
No one can say, which punishment is justified. Which punishment is most suitable for a certain crime? What is a crime? Not one of the punishing systems that I know can guarantee an equal and fair punishment. Not one system can guarantee, that the person punished in some cases is actually the one who is guilty. There are many cases, which are not solved - and the criminal walks out. Also, it seems to me, the law is sometimes so complicated, that even if the person is proved guilty, he may get without a punishment .
The only really fair system of punishments seems to be the ""eye for an eye""-system. At least the punishment, when given, is fair. Of course, findind the guilty remains to be a problem. Our society, as based on Christian religion, has taught its members to ""turn the other cheek"", and that is why we find this kind of punishing system cruel - it feels like a revenge ."
Minu kodu (548d0581-5b32-4058-98ed-28bece57731b).txt,et,elle,document-level,learner,A2,CC BY 4.0,"Ma elan Hervannas suures korrumajas.
Siin elab 700 üliõpilast.

Elan ""Toasi&quot; korteris.
Kui olen eesti keelt õppinud, on see nimi uue sisu saanud.

Minu kodu ei ole suur.
See on viiskümmendkaks ruutmeetrit, aga elan koos teise üliõpilasega.
Ta õpib Hervanta ülikoolis.

Kodus on kaks toa, kaks vannitoa ja köök.
Mul on siin vanu mööbleid.
Ma armastan retrot.
Roheline peegel ja punane, ümmargune laualamp on 70ndailt aastailt.
Punane laud ja toolid on kolmkümmend aastat vana.
Mul on söögilaud ja kirjutuslaud.
Vanu mööbleid ostan vanakraamiturgust ja saan söbradelt ja vanemadelt.

Olen ostanud lilled.
Lilled on laudal.

 Tellin ajalehte, Helsingin Sanomat.
Õpin ajakirjandust, seetõttu mul on palju, palju lehte.
Mul ei ole palju raamatud.
Laenan nad raamatukogust.

Mulle meeldib sõpradele süüa teha väikes köögis.

Mul ei ole kassi ja koera, aga ma tahtiksin koera."
VA_3_02_69.3Q.txt,pt,cople2,paragraph-level,learner,C2,CC BY-SA-NC 4.0,"Toda a minha vida passei numa cidade grande. No entanto, não posso confessar que sou partidária do modo citadino de viver. As longas horas que perco cada dia no transporte urbano e contínuo stress, que /é/ cansado <a> /pela/ constante pressa, cansam-me. <Ultimanente> Recentemente, morei em Faro e gostei muito da experiência. São muitas as vantagens que posso enumerar quanto à vida nesta cidade pequena, porque neste caso ainda não podemos falar do campo.
      Sobre tudo, destaca a calma e a facilidade de chegar de um ponto da cidade ao outro. Devido às pequenas distâncias torna-se mais fácil encontrar-se com os amigos e manter uma vida social bastante regular. 
      Outro aspecto importante numa cidade como Faro é o fácil acesso à natureza. Se quiser disfrutar do mar demoro dez minutos no autocarro para <at> realizar o meu desejo. Em Varsóvia, um habitante do centro tem de calcular, pelo menos, uma hora <par> <no> /que vai passar/ em qualquer tipo de transporte para poder descansar numa floresta ou perto dum lago.
      Depois de voltar a Varsóvia aprecio ainda mais o maravilhoso tempo que tive em Faro. A possibilidade de beber um cafezinho às tardes <do> com os meus amigos e o conforto de ter tempo livre que não tinha de gastar no transporte público, são os principais aspectos <que> dos quais tenho muitas saudades."
1071_0024817.txt,de,merlin-de,paragraph-level,learner,A2,CC BY-SA 4.0,"Hallo Daniela!
Magst du mit mich zu Strand gehen? Wir sollen um 8 Uhr zu Zentralplatz treffen. Bringst dir kleidung für das strand. mit. Wir konnen  zusammen schwimmen!!
Auf Wiedersehn,"
0487.xml,en,cefr-asag,document-level,learner,A2,CC BY-NC-SA 4.0,"In 2026 I will be 62 years old. I have today 4 children. {name} is 28 years old,  {name} is 26, {name} is 24 an {name} 23. In 10 years time {name} and {name} will get engaged.{name} will have with her husband {name} two children and {name} will work abroad. So I will like to spoil my grandchildren during the week-end because I will still work. The age of pension will be relayed because of a lack of money at the Belgian Financial Ministery."
1395_0001145.txt,it,merlin-it,paragraph-level,learner,B1,CC BY-SA 4.0,"Ciao cari miei!
come state? Io e il mio ragazzo Michele siamo in Italia a Città X. Questa città è bella e tranquilla. Abitiamo in albergo ""La Stella"", abbiamo una camera comoda (con bagno) per 4 persone ma abita con noi solo uno ragazza russa Maria. 
In Polonia abbiamo cominciato a studiare la lingua italiana perciò qui abbiamo scelto il corso di italiano. Frequentiamo il corso ogni giorno, studiamo circa 5 - 7 ore dal lunedi al venerdi. Penso che ogni giorno parliamo di bene in meglio. 
Quando abbiamo del tempo libero lo passiamo in modo attivo; preferiamo visitare le chiese, i monumenti, camminare lungo le piazze, guardare le fontane, le mostre nei musei. Ci piace andare a fare una passeggiata, andare in bicicletta ecc. 
Avete tempo libero? Vorremmo incontrarci con voi! Aspetto alla vostra risposta. 
Un baccione 
Vi abbracciamo   Maria & Michele"
044_CNUK1049.txt,en,icle500,document-level,learner,B2,CC0 1.0 (Public Domain),"As the development of society all over the world, more and more people from developed and developing countries tend to go to universities and get various degrees. However, there is an opposite opinion that university degrees are theoretical and of little value .
Although universities degrees seem to be of little value in the real world, they are still very important for most people. In general, the effect of university degrees can be divided into two main parts .
In fact, university is an important place to teach people basic knowledge in the academic fields, meanwhile, it is not easy to pass all the courses and get university degrees at last. There are five processes that you can take control of in your strategy for getting a good degree, which are: wanting to learn, needing to learning, learning by doing, feedback and making sense of what you are learning. First of all, from hard study people can learn to capitalize on teaching-learning situations smartly by making the most of lectures, small-group tutorials, seminars, studio work, field work, laboratory work and group work, which will be used as basic skills to be in charge of how to treat with work in real world in future. Furthermore, a lot of essays, reports, peer assessment, self-assessment, research projects, presentations and work placements may make people intelligent to contribute to the overall quality and classification of their degree. So the situation in the real world is. One more thing, in society, more people seem to be suffering from stress. Being a student has its own stresses as well. However, while at university many students can manage their stress levels as possible as they can by many scientific methods, which are analysing the causes, making lists to save somebody cluttering their mind, and trying counselling. It is definite that it will be made use of the real world. In addition, people can gain more basic skills used in the real world through attending to university programmes because of doing plenty of extra work that can stimulate their specific experiences, such as doing some investigations in depth. For example, people can develop their interpersonal skills that are highly valued by employers while at university. The reason is that university as a small society reflects the real one. What's more important. As we know, most university degrees could be seen as main factors to apply for their jobs. This is a reason for the recent condition that more and more people go to study at university. It is also a realistic thing in the modern society that high university degrees symbolise as high techniques in some specific fields. It can be said that university degrees can be seen as a strong competitive strength to compete in future .
However, universities degrees have a few problems. The most significant one is that people may not have a chance to get a lot of experiences for their specific fields .
According to the above discussion, it can be easily found that university degrees have both advantages and disadvantages. It can be believed that a few disadvantages can be solved in the future, even if there are a few disadvantages ."
1091_0000192.txt,de,merlin-de,paragraph-level,learner,A2,CC BY-SA 4.0,"Michael Friedrich Meier
Stadt X Akademie Klausenhof
Bahnhofsstraße 123
12345 Stadt X

„Das Wohnungsamt (u. adresse)“
Eine Wohnung Suche
Sehr Geerhte Damen und Herren,
Suche ich gerne auf eine neue Wohnung, und habe ich Interesse mit ihre Anzeige in FR vom 09.03.2012. Hätte ich noch nähere Informationen, zum beispiel wie viele Zimmer die Wohnung hat. Gibt es ein Balkon oder nicht? Am endsten, wie viel ist das Miete? 
Ich hoffe eine bäldige Information.
Freundlichen Grüßen
Michael Friedrich Meier"
467_TRCU1072.txt,en,icle500,document-level,learner,B1,CC0 1.0 (Public Domain),"The education in university is important for many people all around the world and so many people are giving effort to take a place in university classroom. In addition to this three questions come in to our mind. Firstly, why do people want to go university? And then is the education given in universities enough? Does the universities really prepare students for the real world? I will try to answer these questions in this article .
The answer to first question is having a better job. The university degree provide people a statue and a chance to have a job wherever they want. When you apply for a good job, in a company the first question is wheather you have university degree or not. I think the reason of this is having many unemployment people and this is a good way to choose which person is more qualified. That's why you need a university degree. In contrast to this, having only degree is not a criteria . also, you should develop yourself too. When it comes to the second question which asks whether the universities' education is enough or not. Answer is both yes and no depending on department and quality of the university. Students learn everything about their department in class environment. Mostly they don't use what they have learned practically. In exams mostly theoritical questions are asked and students recite and answer .
Education is enough in regard to theoritical knowledge, on the other hand when it comes to practising they fail. Of course it isn't like that in each department of the university. For instance in Medical Department students take both theoric and practical knowledge. Especially during last two years they start to behave as a doctor. But in Engineering Department students make every projects on a paper. I didn't see an engineer candidate make a real robot or machine . If we think about teaching department practicum education is not enough. Whatever students learn important or unimportant, they have less chance to use them. They also attend practicum school but i think it is not enough. In lessons most of them can tell the course but it is different to teach young learners then advanced ones. I don't know whether there is a solution to this or not. Of course experts know better then me. As you see from the examples education in university are different in each department .
Third question looks for whether the universities prepaire students for real life. My answer is yes. Students cannot have practical knowledge. But university is a good chance for a person to grow himself and to learn how to stand on their own foot. University life have both happy times and tough times. Students may feel themself alone, bores , sort of money, crazy, strong, weak...etc. I have encountered all these situations in my university life. Moreover, students are trying to have a relationship with the people who have different characters. So that they learn hhow to tolerate people, not to trust everyone except themselves. However the most important thing is whatever you face, you learn how to stand on and how to survive .
To sum up, university is a part of our life. We have taken theorical knowledges and we have gone to school just the purpose of going but what we have gained is we have learned many things in university life without realizing. I don't agree that universities doesn't have value. In contrast, university has so much value in all over the world. Otherwise why do people spend so much effort to be able to a university student?"
Essee (e7425dbc-a5bd-48d7-a558-a2f7362867ec).txt,et,elle,document-level,learner,B2,CC BY 4.0,"Ei ole midagi hirmsamat, kui üks aus inimene  Aus inimene --  sirgjoonelise iseloomuga, kohusetundlik, laitmatu inimene, kes pälvib austust.

Aga, kas tõesti pälvib austust?
Vaadates Hardi Volmeri filmi &quot;Tulivesi&quot;, mis rääkib meile elust Eestimaa rannakülas 1920-ndate aastate lõpus, kus hulljulged noored mehed tegelesid riskantse salapiirituse veoga ülemerenaabrite juurde Soome, hakkad mõtlema, kas tõesti on nii?

Kui inimene ise on aus, siis ajab ta ka äri ausalt.
Aga selles filmis me näeme ja ma ise arvan, et, mõnikord on parem vait olla, kui rääkida tõtt, sellepärast, et tõde, mõnikord, võib olla nii halastamatu ja paljud inimesed võivad selle tõttu kahju saada või isegi hukkuda.

Enne, kui midagi ausalt öelda või teha sa pead hästi mõtlema, milliseid probleeme võivad sellepärast tekkida.
Aga, kui oled ikka segaduses, kas rääkida või mitte, siis mõtle sellest, et parem on mõru tõtt, kui magus pettus ja kui rääkid kõike ära, siis hakkad end palju parem tundma, nagu mingi kivi südamelt langes.

Aga, kui sa ise ei räägi tõtt, siis keegi teine teeb seda sinu asemel, sellepärast, et iga vale alati tuleb välja."
1021.txt,cs,merlin-cs,paragraph-level,learner,A2,CC BY-SA 4.0,"Ahoj Jano!
těší mě, že konečně jsi mohla odpovidat na email. To je fajn, že pokračuješ studium v Praze. Tak, pospěš! Máš názbyt  jenom pár dnů do 15.7. ...
Který odbor chceš tam studovat? A jak se líbíš kurz  angličtiny? Řekni mi, jestli mají také kurzy českého jazyka v létě! Ráda jela bych do Brna. To bylo by skvělé, protože nás mohly jsme vidět častěji. Prosím tě, pošli mi odkaz na stranku školy. Snad mi mohla jsi poslat  nějaké fotky posledního výletu s Thomasem.
Já pokračuju studium tady v Drážďaněch a byla bych psát bakalářskou praci na podzim. Ale ještě nemám ani plány po ukončení  studia, třeba strávím  příští semestr  v cizině. Ale ještě nevím kde. Tak, ozvi se mi, když mají kurzy češtiny v Brně.
Zatím, Peťa."
1395_0000366.txt,it,merlin-it,paragraph-level,learner,B1,CC BY-SA 4.0,"Cara Anna,
grazie della tua lunga lettera. Ho letto con grande interesse tue notizie. Io adesso sto bene, mia malatia é passata e speró che non torna più. In lavoro c'è sempre molto da fare, non c'è possibilita di andare adesso in ferie. menomale che ho fatto già vacanze in quest'anno.
In Egitto erá meraviglioso: sole, mare. Ho fatto molte foto e forze nella prossima settimana te le mando.
Aspetto tua lettera, tanti saluti
Maria"
1061_0120321.txt,de,merlin-de,paragraph-level,learner,B1,CC BY-SA 4.0,"Liebe Silke,
vielen Dank für dein Brief und deine Einladung. Ich habe zwei Tage Urlaub, deshalb kann ich uech besuchen. Ich mag Kätzen, aber ich habe leide Allergie. Du fragst, was ich eigentlich dieses Jahr von uech zum Geburtstag wünsche. Ich überlege und sage einbischen später. Mir geht es und meiner Familie gut. Vielen Dank dich um deine kümmert.
Hoffentlich bis bald
Katharina                       27.02.2012"
B1 2018 II_003-262 (57f5913d-fc62-488f-9919-8a8dc48deac4).txt,et,elle,document-level,learner,B1,CC BY 4.0,"Tema nimi on Igor. 
Ta on kahekümneaastane, muidugi nagu mina. 
Igor on väga hea inimene. 
Ta alati aitas mind koolis.
Me õppisime koos kümme aastat meie koolis. 
Me olime head õpilased. 
Meile meeldis õppida. 
Umbes neli või viis aastat me istusime koos Igoriga.
Kooli ajal Igor oli sõbralik, aktiivne ja tark poiss. 
Talle meeldis palju suhelda, mängida ja lugeda. 
Õpetajad armastasid teda.
Kui ma nägin teda, sain aru, et ta on muutunud. 
Praegu Igor on pikk, noor ja kena mees. 
Me käisime restoraanis ja suhtlesime terve 4 tundi! 
Praegu ta töötab ühes arvutifirmas. 
Ta on direektor. 
Igoril on ilus naine ja 2 last. 
See oli väga meeldiv kohtuda Igoriga!
Marina"
Mida mina kavatsedan teha järgminel suvel (40b83f79-9f76-47fa-ba24-be9190a1dea8).txt,et,elle,document-level,learner,A2,CC BY 4.0,"Nüüd mina elan Jyväskyläs aga muudan maikuu lõpul Seinäjõel minu poegsõber juurde.
Me elasime ühes ka viimane suvi, ja on väga tore elada taas vähemalt suvi ühes kui kogu muu aasta pidada olla eraldi ja sõitada iga nädalalõpp.
Mina tahan töötada ja hoiustada rahat sügist jaoks, kasvõi en ole veel kindel seet, kui mina töötan.

Suvi lõpul, augustikuus, me kavatsedame sõitada Saksamaasse Berliinisse.
Me ostasime ju reis, kui olime vähe elevilt üksena õhtuana märgasime, et reis oli väga odav.
Meie ei võisime olla ostmata, kui olime Berliinis viimane aasta ja see oli väaga peen reis, kasvõi inimesed seal ei aina oskasid englise keelt aga meie oskasime saksa keelt.

Suvel ma tahan ka istuda palju väljas, lugeada head raamatut kes ei ole õpperaamatuid ja juua kuiva õunasiidert.
Soovidan ka sooja ilmat, et meie rödule või istutada ürdit.
Mina kavatsedan ka teha leiba ja teha süüa, kui tavaliselt ei ole aeg teha nii."
B2 2018 II_004-106 (b48e040a-2030-4fc4-b673-26284cd727de).txt,et,elle,document-level,learner,B2,CC BY 4.0,"Tere päevast!
Olen teie linna elanik. 
Eelmise aasta lõppuni olin väga rahul linna ja parkide hooldamisega. 
Aga, kui oli sõlmitud uus leping uue teenuspakkujaga, kõik muutus. 
Talvel on nii palju lund jalakäjateel, et väga raske jalutada lapsevankriga, lapsega käja, laps ei saa kõndida ise. 
Maja kõrval on võimatu parkida, me peame ise kõik puhastama.
Jalakäja teed on libedad. 
Sügisel sel aastal mitte keegi ei koristanud vanad puulehed. 
Nad olid maal kevadeni. 
Varem oli nii palju lille, oli väga ilus. 
Nüüd on pool vähem. 
Parkis oli rohkem pinke, nüüd on osa ära võetud.
Varem olid vanad lastemänguväljakud, nad on ära viidut, ehitatud uued aga vähem, kui oli enne.
Loodame, et kõik muutub parema poole.
Väga suur problem oma auto maja juurde parkida. 
Võib parkimiskohad natuke laiendada.
Oleks tore, kui tehakse selliseid parke, kus laps võiks mängida ja vanematele ka võib teha näiteks trenazöörid.
Loodame, et varsti meie linnas kõik muutub.
Lugupidamisega teie linna elanik!"
1091_0000046.txt,de,merlin-de,paragraph-level,learner,A2,CC BY-SA 4.0,"Seer geehrte Damen und Herr,
Ich suche ein Wohnung und habe: schlafezimmer, Küche und Toilete, und Billig Miete.
Ich brauche Kein Balkon, und Kein Garage.
Diese Wohnung sind Bitte 2,3 km von Centrum, warum ich immer fahre mit meine fahrrad, und meine Beruf ist Kürche Hilfe, immer morgens, und Abend Arbeit.  Ich, habe kein Autor, und Balkon, ich habe kein Seite und hexo und TOIA. 
Vielen Grüße 
Danke     Maria Eva Winkelmann"
VE_1_18_74.3R.txt,pt,cople2,paragraph-level,learner,A1,CC BY-SA-NC 4.0,"O mundo precisa de nós y não das nossas palavras. A televisão e os jornais estão cheios de discursos y teorias sobre o reciclagem, a natureza, <a po> a despilfarro de energia e de recursos naturais mas agora temos que fazer algumas coisas em concreto.
Há de pensar em um plano global para organizar a reciclagem como a actividade económica, que pode ofrecer posibilidades de trabalho para milhares de pessoas e ganáncias para o empresarios. Só assim podremos obtenir os benefícios /dos/ que o planeta precisa. 
Podriamos actuar em duas maneras simultaneamente:
1) instrução: temos que enseñar as todos (crianças, adultos, pessoas mayores) as modalidades da reciclagem.
2) Acção políticas. Os governantes têm que financiar as empresas que querem organizar o reciclagem e as que querem reduzir de qualquer maneira a polução. Igualmente, temos de <imple> impulsar os cursos de ciências ambientáis e de economia de reciclagem;
A coisa mais importante é convencer as pessoas do que a polução é um problema real e do que o reciclagem já não pode ser uma boa ideia:  tem que ser uma acção habitual."
1365_0100099.txt,it,merlin-it,paragraph-level,learner,A2,CC BY-SA 4.0,"Città X, il 6 novembre 10
Caro Francesco,
Spero che stai bene!
Nell'ultimo periodo,  sono andata due mesi in New York per imparare l'inglese. Ho visitato tanti monumenti e ho incontrato sympatiche gente. Era veramente una buona sperienza!
Ho un lavoro per te, ho visto in una annunzia che hanno bisogno di una cameriera in un bar vicino dove abito. Però spero che tu ti iscrivi per andare all'Università perchè sei un bravo studente.
Io invence lavoro sempre alla Posta e non voglio cambiare il lavoro perchè mi piace tantissimo.
Sono contentissma per tuo esame orale, hai fatto bene!
Quando sei libero? Voglio ti regalare qualcosa per la riuscita del tuo esame.
A presto
Tanti saluti
Maria"
B1 2020 II_003-024 (a0e86b41-b6ee-4159-bfc7-01e50a22e9fb).txt,et,elle,paragraph-level,learner,B1,CC BY 4.0,"Tere, kallis sõber! Kuidas läheb? Sa küsisid, millised traditsioonid meie peres ja suguvõsas on. Ma tahan alustada minu vanaemalt ja vanaisalt, kes elavad maal. Iga päev ma olen nende külas. Koos vanaisaga me mängime kabetit, aga koos vanaemaga me küpsetame midagi. Mul on ka tädi, aga ma ei saa temaga tihti suhelda, sest ta ei ela meie kõrval nagu vanaema ja vanaisa. Kõige rohkem mulle meeldib minu vanaemaga olla, sest ta jutustab huvitavat juttu ema lapsepõlvest. Igal sünnipäeval me kohtume kedagi külas või käime kohvikus. Sünnipäeval me alati mängime huvitavad mänge või lauamänge. Igal vaheaial mina koos emaga ja isaga käime meres ujuda, kui on suvi või jalutada, kui õues on külm. Kõige rohkem mulle meeldib mängida koos minu venda poegaga, ta on ainult kaks aastat vana. Uuel aastal me alati käime vanaema ja vanaisa juurde, kus seisab ilus jõulupuu. Aga kas sul on pere ja suguvõsa traditsioonid? Kui sinu vastus on ""jah"", siis jutusta mulle. Ootan sinu vastus Kõike head sulle! Sinu sõber Natalia"
